Parafia pod wezwaniem Św. Mikołaja		Mycielin	Mycielin 84	67-312 Niegosławice	http://colaska.pl/index/parafia/id/5319	15.6984686,51.6305904
Parafia pod wezwaniem MB Częstochowskiej		Myczkowce		38-624 Uherce	http://colaska.pl/index/parafia/id/5320	,
Parafia pod wezwaniem Matki Bożej Nieustającej Pomocy		Myczków	Myczków 47	38-610 Polańczyk	http://colaska.pl/index/parafia/id/5321	,
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny	http://www.mydlow.sandomierz.opoka.org.pl/	Mydłów	Mydłów 77	27-570 Iwaniska	http://colaska.pl/index/parafia/id/5322	21.3803487,50.7257463
Parafia pod wezwaniem Św. Józefa		Myjomice	Myjomice 81	63-600 Kępno	http://colaska.pl/index/parafia/id/5323	 18.01736354827881,51.32658927040258
Parafia pod wezwaniem Św. Leonarda		Mykanów	ul. Cicha 89	42-233 Mykanów	http://colaska.pl/index/parafia/id/5324	 19.197843968868256,50.921238205049136
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa		Mysłakowice	ul. 1 Maja 15	58-533 Mysłakowice	http://colaska.pl/index/parafia/id/5325	 15.778775811195374,50.84221438576209
Parafia pod wezwaniem Św. Katarzyny Panny i Męczennicy		Mysłaków	Mysłaków 82	58-124 Marcinowice	http://colaska.pl/index/parafia/id/5326	,
Parafia pod wezwaniem Apostołów Piotra i Pawła		Mysłowice		41-400 Mysłowice	http://colaska.pl/index/parafia/id/5327	,
Parafia pod wezwaniem Matki Boskiej Bolesnej	http://www.brzeczkowice.katowice.opoka.org.pl/	Mysłowice	ul. gen. J. Ziętka 25	41-412 Mysłowice-Brzęczkowice	http://colaska.pl/index/parafia/id/5328	19.1539939,50.2240963
Parafia pod wezwaniem Matki Boskiej Fatimskiej	http://www.mbfwesola.wiara.pl	Mysłowice	ul. Wiosny Ludów 46	41-408 Mysłowice-Wesoła	http://colaska.pl/index/parafia/id/5329	19.1036006,50.197762
Parafia pod wezwaniem Niepokalanego Poczęcia Najświętszej Maryi Panny i Świętego Maksymiliana Kolbego	http://www.kolbe-janow.katowice.opoka.org.pl/	Mysłowice	ul. Cegielniana 7a	41-400 Mysłowice	http://colaska.pl/index/parafia/id/5330	19.1172891,50.2361107
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa	http://www.corjesu.katowice.opoka.org.pl/	Mysłowice	ul. Starokościelna 3	41-400 Mysłowice	http://colaska.pl/index/parafia/id/5331	19.1382491,50.2429722
Parafia pod wezwaniem Ścięcia Świętego Jana Chrzciciela	http://www.janchrzciciel.katowice.opoka.org.pl/	Mysłowice	ul. M. Jastruna 15	41-400 Mysłowice	http://colaska.pl/index/parafia/id/5332	19.1107537,50.2436252
Parafia pod wezwaniem Świętego Krzyża	http://www.swietykrzyz.katowice.opoka.org.pl/	Mysłowice	ul. Świerczyny 1a	41-400 Mysłowice	http://colaska.pl/index/parafia/id/5333	19.1331828,50.2474408
Parafia pod wezwaniem Trójcy Przenajświętszej 	http://www.chelm-sl.katowice.opoka.org.pl	Mysłowice	ul. Śląska 11	41-403 Mysłowice-Chełm Śląski	http://colaska.pl/index/parafia/id/5334	19.199123,50.111469
Parafia pod wezwaniem Wszystkich Świętych	http://www.dzieckowice.jawnet.pl/parafia	Mysłowice	ul. Długa 70	41-409 Mysłowice-Dziećkowice	http://colaska.pl/index/parafia/id/5335	19.2153777,50.1771449
Parafia pod wezwaniem Nawiedzenia Najświętszej Maryi Panny		Mysłowice Brzezinka	ul. Kościelna 14	41-404 Mysłowice-Brzezinka	http://colaska.pl/index/parafia/id/5336	19.1612377,50.2035385
Parafia pod wezwaniem Świętych Apostołów Filipa i Jakuba Młodszego oraz Niepokalanego Poczęcia Najświętszej Maryi Panny	http://www.mystkow.diecezja.tarnow.pl/	Mystków	Mystków 9	33-334 Kamionka Wielka	http://colaska.pl/index/parafia/id/5337	20.809162,49.5873403
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Myszków	ul. Pułaskiego 5	42-300 Myszków-Mijaczów	http://colaska.pl/index/parafia/id/5339	19.3165559,50.5723491
Parafia pod wezwaniem Najświętszej Maryi Panny Różańcowej	http://www.sanktuarium-mrzyglod.czestochowa.opoka.org.pl/	Myszków	ul. Św. Królowej Jadwigi 9	42-330 Myszków-Mrzygłód	http://colaska.pl/index/parafia/id/5340	19.3619133,50.5405317
Parafia pod wezwaniem Św. Andrzeja Boboli		Myszków	ul. Szeroka 12	42-300 Myszków	http://colaska.pl/index/parafia/id/5341	19.4242794,50.4938115
Parafia pod wezwaniem Św. Anny		Myszków	ul. Wyzwolenia 56	42-300 Myszków	http://colaska.pl/index/parafia/id/5342	19.2988296,50.5491975
Parafia pod wezwaniem Św. Piotra i Pawła Apostołów		Myszków	ul. Jana Pawła II 35	42-300 Myszków	http://colaska.pl/index/parafia/id/5343	19.3301146,50.5844768
Parafia pod wezwaniem Męczeństwa św. Jana Chrzciciela	http://www.ciszowka.webd.pl/	Myszków	ul. Piękna 8	42-300 Myszków	http://colaska.pl/index/parafia/id/5344	19.3306298,50.5610095
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Myszków	ul. Prymasa Wyszyńskiego 7	42-300 Myszków	http://colaska.pl/index/parafia/id/5345	19.3347412001526,50.5759719918797
Parafia pod wezwaniem Trójcy Przenajświętszej		Myszków	ul. Nowowiejska 32	42-300 Myszków	http://colaska.pl/index/parafia/id/5346	19.2970454,50.5988661
Parafia pod wezwaniem Świętej Trójcy	http://www.parafia.myszyniec.pl/	Myszyniec	ul. Rynarzewskiego 16	07-430 Myszyniec	http://colaska.pl/index/parafia/id/5347	21.3454914093018,53.382406857691
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Polski	http://www.parafia.myslachowice.pl	Myślachowice	ul. Wąska 67	32-543 Myślakowice	http://colaska.pl/index/parafia/id/5348	19.4969552,50.1941193
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Myślenice	ul. Królowej Jadwigi 5	32-400 Myślenice	http://colaska.pl/index/parafia/id/5349	19.936069,49.833941
Parafia pod wezwaniem Św. Brata Alberta		Myślenice	Os. Tysiąclecia 34	32-400 Myślenice	http://colaska.pl/index/parafia/id/5350	19.926196,49.82989
Parafia pod wezwaniem Świętego Franciszka z Asyżu	http://www.zarabie.com	Myślenice	ul. Zdrojowa 1 c	32-400 Myślenice	http://colaska.pl/index/parafia/id/5351	19.947853,49.822302
Parafia pod wezwaniem Św. Jana Chrzciciela		Myślibórz	ul. Gen. W. Andersa 22	74-300 Myślibórz	http://colaska.pl/index/parafia/id/5352	 14.867567718029022,52.92505559880957
Parafia pod wezwaniem Świętego Krzyża	http://www.msmb.prv.pl	Myślibórz	ul. Kościelna 17	74-300 Myślibórz	http://colaska.pl/index/parafia/id/5353	14.862583,52.922554
Parafia pod wezwaniem Świętego Mateusza Apostoła	http://www.archidiecezja.pl/php/index.php?s=74&pdid=153&l=pl	Myślibórz	Golina	62-590 Golina	http://colaska.pl/index/parafia/id/5354	,
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny		Myślice	Myślice 27	82-450 Stary Dzierżgoń	http://colaska.pl/index/parafia/id/5355	,
Parafia pod wezwaniem św.Józefa Robotnika		Myślina		42-380 Dobrodzień	http://colaska.pl/index/parafia/id/5356	,
Parafia pod wezwaniem Wniebowzięcia NMP	http://www.nabroz.pl/	Nabroż	Nabróż 51	22-650 Łaszczów	http://colaska.pl/index/parafia/id/5357	,
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Naczęsławice	ul. Spółdzielcza 5	48-270 Gościęcin	http://colaska.pl/index/parafia/id/5358	,
Parafia pod wezwaniem Świętego Klemensa I Papieża i Męczennika	http://www.swklemens.friko.pl/	Nadarzyn	ul. Kościelna 1	05-830 Nadarzyn	http://colaska.pl/index/parafia/id/5359	20.8082298,52.0938102
Parafia pod wezwaniem Najświętszego Serca Jezusa		Nadolna	Nadolna 7	26-510 Chlewiska	http://colaska.pl/index/parafia/id/5360	20.7112892,51.2648713
Parafia pod wezwaniem Matki Bożej Królowej Świata		Nadrybie	Nadrybie	21-013 Puchaczów	http://colaska.pl/index/parafia/id/5361	23.05,51.3666667
Parafia pod wezwaniem Chrystusa Dobrego Pasterza		Nagawczyna	Nagawczyna	39-200 Dębica	http://colaska.pl/index/parafia/id/5363	 21.46649658679962,50.05570601664665
Parafia pod wezwaniem Najświętszej Maryi Panny Różańcowej	http://www.kielce.opoka.org.pl/dekanaty/jedrzejow/naglowice.html	Nagłowice	Nagłowice 133	28-362 Nagłowice	http://colaska.pl/index/parafia/id/5364	20.0702456,50.5780354
Parafia pod wezwaniem Matki Bożej Matki Kościoła i Św. Stanisława Kostki		Nagorzyce	Nagorzyce 17	27-425 Waśniów	http://colaska.pl/index/parafia/id/5365	21.2205212172852,50.8488607721102
Parafia pod wezwaniem Św. Antoniego Padewskiego	http://pustkow.host.sk/parafia.php?par=3	Nagoszyn	Nagoszyn 12	39-203 Nagoszyn	http://colaska.pl/index/parafia/id/5366	,
Parafia pod wezwaniem Św. Królowej Jadwigi		Nakla	Nakla 16b	77-127 Nakla	http://colaska.pl/index/parafia/id/5367	,
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Polski		Nakło	ul. Mrotecka 29	89-100 Nakło n/Notecią	http://colaska.pl/index/parafia/id/5368	17.5944079756409,53.1485300412642
Parafia pod wezwaniem Świętego Mikołaja Biskupa i Wyznawcy	http://www.naklo.kielce.opoka.org.pl	Nakło	pl. Kościelny 195	42-235 Lelów	http://colaska.pl/index/parafia/id/5369	 19.725083112716675,50.656521217629184
Parafia pod wezwaniem Św. Piotra i Pawła		Nakło	Nakło,ul. Raszowska 3	46-050 Tarnów Opolski	http://colaska.pl/index/parafia/id/5370	18.1185411271439,50.5803897428761
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Nakło	ul. Ks. Piotra Skargi 6	89-100 Nakło n/Notecią	http://colaska.pl/index/parafia/id/5371	17.6050489117782,53.1394726669819
Parafia pod wezwaniem Świętego Wawrzyńca	http://www.fara.naklo.pl/	Nakło	ul. Kościelna 6	89-100 Nakło n/Notecią	http://colaska.pl/index/parafia/id/5372	17.5933982,53.136139
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa	http://www.parafia.naklosl.pl	Nakło Śląskie	ul. Główna 3	42-620 Nakło Śląskie	http://colaska.pl/index/parafia/id/5373	18.9018709018494,50.4400166985316
Parafia pod wezwaniem Św. Józefa		Nakomiady	Nakomiady	11-405 Nakomiady	http://colaska.pl/index/parafia/id/5374	,
<a href="/files/pictures/5375/1.jpg" alt="colaska.pl" title="Parafia pod wezwaniem Świętego Jana Chrzciciela" rel="prettyPhoto[pp_gal]"><img src="/files/pictures/5375/m1.jpg" class="mainImage radius"/></a>Parafia pod wezwaniem Świętego Jana Chrzciciela	http://parafia-naleczow.com/	Nałęczów	ul. Bochotnica 3	24-140 Nałęczów	http://colaska.pl/index/parafia/id/5375	22.225159406662,51.2860710736315
Parafia pod wezwaniem Świętego Franciszka z Asyżu i Świętego Piotra z Alkantary	http://www.swfranciszeknamyslow.pl	Namysłów	Skwer Kardynała S. Wyszyńskiego 2	46-100 Namysłów	http://colaska.pl/index/parafia/id/5376	17.7135651168213,51.0774978668996
Parafia pod wezwaniem Świętych Piotra i Pawła Apostołów	http://namyslow.archidiecezja.wroc.pl/	Namysłów	ul. Kościelna 3	46-100 Namysłów	http://colaska.pl/index/parafia/id/5377	17.719684,51.077676
Parafia pod wezwaniem Świętego Antoniego Padewskiego	http://home.arcor.de/napierki/	Napierki	Napierki 43	13-122 Powierż	http://colaska.pl/index/parafia/id/5378	,
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Polski		Napiwoda	Napiwoda 90	13-104 Napiwoda	http://colaska.pl/index/parafia/id/5379	,
Parafia pod wezwaniem Matki Boskiej Szkaplerznej	http://www.kielce.opoka.org.pl/dekanaty/skala/narama.html	Narama	Narama 9	32-095 Iwanowice	http://colaska.pl/index/parafia/id/5381	19.9327257288392,50.1831892278895
Parafia pod wezwaniem Św. Rocha		Naramice	Naramice 50	98-350 Biała	http://colaska.pl/index/parafia/id/5382	18.4272277,51.2972796
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny i Świętego Stanisława Biskupa Męczennika	http://www.narew.gmina.pl/parafia_rzymskokatolicka_Narew.htm	Narew	ul. Kościelna 2	17-210 Narew	http://colaska.pl/index/parafia/id/5383	 23.52045714855194,52.91498637535081
Parafia pod wezwaniem Świętego Jana Chrzciciela		Narewka	ul. Hajnowska 15	17-220 Narewka	http://colaska.pl/index/parafia/id/5384	23.7501822766648,52.8334571388454
Parafia pod wezwaniem Św. Floriana		Narok	ul. Wiejska 24	49-120 Dąbrowa Opolska	http://colaska.pl/index/parafia/id/5385	,
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Narol	ul. Józefowska 10	37-610 Narol	http://colaska.pl/index/parafia/id/5386	23.3261777620544,50.3488715443998
Parafia pod wezwaniem Św. Tekli		Naruszewo	Naruszewo 40	09-152 Naruszewo	http://colaska.pl/index/parafia/id/5387	 20.35561814904213,52.526620157311186
Parafia pod wezwaniem św.Jana Chrzciciela		Narzym		13-214 Iłowo Osada	http://colaska.pl/index/parafia/id/5388	,
Parafia pod wezwaniem Św. Wita, Modesta i Krescencji	http://www.kielce.opoka.org.pl/dekanaty/miechow/nasiechowice.html	Nasiechowice	ul. Nasiechowice 88	32-200 Miechów	http://colaska.pl/index/parafia/id/5389	20.1442643,50.3087501
Parafia pod wezwaniem św.Jakuba Starszego		Nasiedle		48-130 Kietrz	http://colaska.pl/index/parafia/id/5390	,
Parafia pod wezwaniem św.Katarzyny		Nasielsk		06-191 Nasielsk 3	http://colaska.pl/index/parafia/id/5391	20.7634084281311,52.5791802469688
Parafia pod wezwaniem św.Wojciecha		Nasielsk		06-190 Nasielsk	http://colaska.pl/index/parafia/id/5392	 20.802572071552277,52.59242193577844
Parafia pod wezwaniem Św. Józefa Oblubieńca Najświętszej Maryi Panny		Nasławice	ul. Komuny Paryskiej 2	55-050 Sobótka	http://colaska.pl/index/parafia/id/5393	16.8110014,50.887982
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Polski	http://www.kuria.lublin.pl/parafie/nasutow/nasutow.htm	Nasutów	Nasutów 30a	21-025 Niemce	http://colaska.pl/index/parafia/id/5394	22.529455,51.362624
Parafia pod wezwaniem Świętego Andrzeja Apostoła	http://www.nawarzyce.kielce.opoka.org.pl/	Nawarzyce	Nawarzyce 46	28-330 Wodzisław	http://colaska.pl/index/parafia/id/5396	20.2847258,50.5107395
Parafia pod wezwaniem Św. Józefa		Nawiady	Nawiady 36A	11-711 Nawiady	http://colaska.pl/index/parafia/id/5397	21.3238245248795,53.7143235387667
Parafia pod wezwaniem Świętego Krzyża		Nawodna	ul. Kościelna 86	74-506 Nawodna	http://colaska.pl/index/parafia/id/5398	14.3999402,53.0133962
Parafia pod wezwaniem Nawiedzenia Najświętszej Maryi Panny	http://www.nawojowa.sacz.pl/?id=1227&location=f&msg=1	Nawojowa	Nawojowa 25	33-335 Nawojowa	http://colaska.pl/index/parafia/id/5399	 20.74544906616211,49.556342466785495
Parafia pod wezwaniem Podwyższenia Krzyża Świętego		Nawojowa Górna	Nawojowa Góra 610	32-065 Krzeszowice	http://colaska.pl/index/parafia/id/5400	,
Parafia pod wezwaniem Świętej Katarzyny Aleksandryjskiej 	http://www.diecezja.torun.pl/parafie/chelmza/grzywna/grzywna.htm	Nawra	Grzywna	87-140 Chełmża	http://colaska.pl/index/parafia/id/5401	18.6802186,53.2000122
Parafia pod wezwaniem Św. Andrzeja Boboli	http://parafianawsie.pl	Nawsie	Nawsie 328	39-110 Wielopole Skrzyńskie	http://colaska.pl/index/parafia/id/5402	,
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Polski		Nebrowo Wielkie	ul. Nadwiślańska 22	82-522 Sadlinki	http://colaska.pl/index/parafia/id/5403	18.7333817,53.6515574
Parafia pod wezwaniem Niepokalanego Poczęcia Najświętszej Maryi Panny		Nehrybka	Nehrybka 94	37-733 Pikulice	http://colaska.pl/index/parafia/id/5404	,
Parafia pod wezwaniem Świętego Andrzeja Apostoła	http://www.archidiecezja.pl/php/index.php?s=74&pdid=462&l=pl	Nekla	ul. Poznańska 36	62-330 Nekla	http://colaska.pl/index/parafia/id/5405	 17.40930676460266,52.367411209079556
Parafia pod wezwaniem Podwyższenia Krzyża Świętego		Neple	Neple,ul. Kościelna 5a	21-550 Terespol	http://colaska.pl/index/parafia/id/5406	23.5257137,52.123192
Parafia pod wezwaniem Matki Bożej Różańcowej	http://www.parafia-nedza.gliwice.opoka.org.pl/	Nędza	ul. Kościelna 2	47-440 Nędza	http://colaska.pl/index/parafia/id/5407	18.309915,50.201206
Parafia pod wezwaniem Św. Apostołów Szymona i Judy Tadeusza		Nidek	Nidek 51	34-122 Wieprz k/Andrychowa	http://colaska.pl/index/parafia/id/5408	19.3608643,49.917686
Parafia pod wezwaniem Błogosławionej Bolesławy Lament	http://www.parafia.nidzica.pl/	Nidzica	ul. Żwirowa 4	13-100 Nidzica	http://colaska.pl/index/parafia/id/5409	20.433468,53.371281
Parafia pod wezwaniem Miłosierdzia Bożego		Nidzica	ul. Robotnicza 12	13-100 Nidzica	http://colaska.pl/index/parafia/id/5410	20.407079,53.364854
Parafia pod wezwaniem Niepokalanego Poczęcia NMP i Św. Wojciecha	http://swietywojciech.nidzica.pl	Nidzica	ul. Młynarska 12	13-100 Nidzica	http://colaska.pl/index/parafia/id/5411	20.424232,53.359904
Parafia pod wezwaniem Św. Mikołaja		Niebieszczany	Niebieszczany 154a	38-504 Niebieszczany	http://colaska.pl/index/parafia/id/5412	,
Parafia pod wezwaniem św.Jana Kantego		Niebocko		36-207 Grabownica	http://colaska.pl/index/parafia/id/5413	,
Parafia pod wezwaniem Św. Józefa Robotnika		Nieboczowy	Nieboczowy, ul. Wiejska 68	44-360 Lubomia	http://colaska.pl/index/parafia/id/5414	18.2818286,50.0244208
Parafia pod wezwaniem MB Bolesnej		Nieborów		99-416 Nieborów k/Łowicza	http://colaska.pl/index/parafia/id/5415	20.0682120379792,52.0792496023747
Parafia pod wezwaniem Znalezienia Krzyża Świętego	http://www.niebylec.rzeszow.opoka.org.pl/	Niebylec	Niebylec 36	38-114 Niebylec	http://colaska.pl/index/parafia/id/5416	21.9040124472962,49.8561506312789
Parafia pod wezwaniem Św. Jakuba Apostoła		Niechanowo	Różana	62-220 Niechanowo	http://colaska.pl/index/parafia/id/5417	17.6783323287964,52.4640109753454
Parafia pod wezwaniem Św. Teresy od Dzieciątka Jezus		Niechcice	ul. Częstochowska 23	97-341 Niechcice	http://colaska.pl/index/parafia/id/5418	 19.581027030944824,51.26690956717812
Parafia pod wezwaniem Wszystkich Świętych		Niechłonin		09-204 Gródki	http://colaska.pl/index/parafia/id/5419	 20.04669338464737,53.17290698387514
Parafia pod wezwaniem Wszystkich Świętych		Niechłód		64-116 Niechłód	http://colaska.pl/index/parafia/id/5420	,
Parafia pod wezwaniem Matki Bożej Nieustającej Pomocy	http://www.niechobrz.rzeszow.opoka.org.pl	Niechobrz	Niechobrz 274	36-047 Niechobrz	http://colaska.pl/index/parafia/id/5421	,
Parafia pod wezwaniem Świętego Stanisława Biskupa Męczennika	http://parafianiechorze.neostrada.pl	Niechorze	ul. Krakowska 22	72-350 Niechorze	http://colaska.pl/index/parafia/id/5422	15.1249399,54.078539
Parafia pod wezwaniem Niepokalanego Poczęcia Najświętszej Maryi Panny		Nieciecz	Nieciecz	08-331 Sabnie	http://colaska.pl/index/parafia/id/5423	22.3033693,52.4920351
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Polski		Nieciecza	Nieciecza 185	33-240 Żabno	http://colaska.pl/index/parafia/id/5424	20.8500371,50.1530963
Parafia pod wezwaniem Siedmiu Boleści Najświętszej Maryi Panny		Nieczajna	Nieczajna 336	33-205 Nieczajna Górna	http://colaska.pl/index/parafia/id/5425	21.056241279541,50.1800731786633
Parafia pod wezwaniem Św. Mikołaja		Niedamowo	Niedamowo 40	83-423 Wielki Klincz	http://colaska.pl/index/parafia/id/5426	,
Parafia pod wezwaniem Matki Bożej Nieustającej Pomocy		Niedomice	ul. 1000-lecia 26	33-132 Niedomice	http://colaska.pl/index/parafia/id/5427	20.8957081,50.1064104
Parafia pod wezwaniem Św. Katarzyny		Niedośpielin	Niedośpielin	97-525 Wielgomłyny	http://colaska.pl/index/parafia/id/5428	19.7330014,51.0171757
Parafia pod wezwaniem Podwyższenia Krzyża Świętego	http://parafia-niedrzwicaduza.pl	Niedrzwica Duża	ul. Partyzancka 24	24-220 Niedrzwica Duża	http://colaska.pl/index/parafia/id/5429	22.3865959,51.1090087
Parafia pod wezwaniem św.Bartłomieja Apostoła		Niedrzwica Kościelna		24-222 Niedrzwica Kościelna	http://colaska.pl/index/parafia/id/5430	 22.366627691080793,51.091106779489884
Parafia pod wezwaniem Św. Mikołaja		Niedzbórz	Niedzbórz	06-458 Niedzbórz	http://colaska.pl/index/parafia/id/5431	 20.366427451372147,52.93347931910213
Parafia pod wezwaniem Św. Bartłomieja Apostoła		Niedzica	ul. 3 Maja 91	34-441 Niedzica	http://colaska.pl/index/parafia/id/5432	20.3031211,49.4023766
Parafia pod wezwaniem Św. Feliksa Papieża Męczennika		Niedzieliska	Niedzieliska 115	32-820 Szczurowa	http://colaska.pl/index/parafia/id/5433	20.6265156,50.0979885
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Polski		Niedzwiedzia	Niedzwiedzia 8	32-854 Porąbka Uszewska	http://colaska.pl/index/parafia/id/5434	,
Parafia pod wezwaniem Chrystusa Króla	http://niedzwiada.parafia.info.pl	Niedźwiada	Niedźwiada 124	39-107 Niedźwiada	http://colaska.pl/index/parafia/id/5435	,
